index,PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported,set,Expenses,FirstName,LastName,group,id,group_size,Financial,TravellerType,Cabin_y,LastName_y,HomePlanet_y,Cabin_deck,Cabin_num,Cabin_side,Cabin_Region1,Cabin_Region2,Cabin_Region3,Cabin_Region4,Cabin_Region5,Cabin_Region6,Age_group
4153,9016_04,Europa,True,B/345/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Maiah Extraly,,0,0.0,Maiah,Extraly,9016,4,5,poor,FAMILY,B/345/S,Extraly,Europa,B,345,S,False,True,False,False,False,False,4
4154,9016_05,Europa,False,B/345/S,55 Cancri e,,False,0.0,2918.0,0.0,3196.0,6.0,Sularon Extraly,,0,6120.0,Sularon,Extraly,9016,5,5,middle,FAMILY,B/345/S,Extraly,Europa,B,345,S,False,True,False,False,False,False,0
4155,9017_01,Earth,True,G/1453/S,TRAPPIST-1e,39.0,False,0.0,0.0,0.0,0.0,0.0,Hardy Chardst,,0,0.0,Hardy,Chardst,9017,1,1,poor,INDIVIDUAL,G/1453/S,Chardst,Earth,G,1453,S,False,False,False,False,True,False,5
8443,9018_01,Earth,False,G/1462/P,TRAPPIST-1e,23.0,False,0.0,554.0,0.0,299.0,0.0,Lilasa Beachez,False,1,853.0,Lilasa,Beachez,9018,1,1,poor,INDIVIDUAL,G/1462/P,Beachez,Earth,G,1462,P,False,False,False,False,True,False,4
8444,9019_01,Earth,False,E/592/S,55 Cancri e,48.0,False,304.0,0.0,164.0,320.0,0.0,Valex Alldson,False,1,788.0,Valex,Alldson,9019,1,1,poor,INDIVIDUAL,E/592/S,Alldson,Earth,E,592,S,False,True,False,False,False,False,5
8445,9020_01,Earth,False,F/1747/S,PSO J318.5-22,18.0,False,0.0,0.0,0.0,391.0,283.0,Billia Pottonalden,True,1,674.0,Billia,Pottonalden,9020,1,1,poor,INDIVIDUAL,F/1747/S,Pottonalden,Earth,F,1747,S,False,False,False,False,False,True,3
8446,9021_01,Mars,False,E/577/P,TRAPPIST-1e,30.0,False,522.0,0.0,,0.0,27.0,Wales Chake,True,1,549.0,Wales,Chake,9021,1,2,poor,FAMILY,E/577/P,Chake,Mars,E,577,P,False,True,False,False,False,False,4
8447,9021_02,Mars,False,D/286/P,TRAPPIST-1e,26.0,True,1297.0,0.0,62.0,0.0,364.0,Spros Chake,False,1,1723.0,Spros,Chake,9021,2,2,rich,FAMILY,E/577/P,Chake,Mars,D,286,P,True,False,False,False,False,False,4
4156,9022_01,Earth,False,F/1748/S,TRAPPIST-1e,31.0,False,685.0,0.0,113.0,0.0,0.0,Fayey Boyerson,,0,798.0,Fayey,Boyerson,9022,1,3,poor,FAMILY,F/1748/S,Boyerson,Earth,F,1748,S,False,False,False,False,False,True,5
4157,9022_02,Earth,True,F/1748/S,TRAPPIST-1e,24.0,False,0.0,0.0,0.0,0.0,0.0,Willip Boyerson,,0,0.0,Willip,Boyerson,9022,2,3,poor,FAMILY,F/1748/S,Boyerson,Earth,F,1748,S,False,False,False,False,False,True,4
4158,9022_03,Earth,True,F/1748/S,,0.0,False,0.0,0.0,0.0,0.0,0.0,Erice Boyerson,,0,0.0,Erice,Boyerson,9022,3,3,poor,FAMILY,F/1748/S,Boyerson,Earth,F,1748,S,False,False,False,False,False,True,1
8448,9023_01,Earth,False,E/593/S,TRAPPIST-1e,18.0,False,0.0,1.0,0.0,618.0,21.0,,True,1,640.0,,,9023,1,1,poor,INDIVIDUAL,E/593/S,,Earth,E,593,S,False,True,False,False,False,False,3
8449,9024_01,Mars,False,F/1749/S,55 Cancri e,27.0,False,63.0,0.0,1970.0,0.0,0.0,Flys Jamai,True,1,2033.0,Flys,Jamai,9024,1,1,rich,INDIVIDUAL,F/1749/S,Jamai,Mars,F,1749,S,False,False,False,False,False,True,4
4160,9025_02,Earth,True,G/1454/S,TRAPPIST-1e,0.0,False,0.0,0.0,0.0,0.0,0.0,Philia Whitersone,,0,0.0,Philia,Whitersone,9025,2,2,poor,FAMILY,G/1454/S,Whitersone,Earth,G,1454,S,False,False,False,False,True,False,1
4159,9025_01,Earth,False,G/1454/S,TRAPPIST-1e,42.0,False,0.0,0.0,28.0,726.0,0.0,Ale Whitersone,,0,754.0,Ale,Whitersone,9025,1,2,poor,FAMILY,G/1454/S,Whitersone,Earth,G,1454,S,False,False,False,False,True,False,5
8450,9026_01,Earth,True,G/1463/P,TRAPPIST-1e,58.0,False,0.0,0.0,0.0,0.0,0.0,Mathy Boyers,True,1,0.0,Mathy,Boyers,9026,1,1,poor,INDIVIDUAL,G/1463/P,Boyers,Earth,G,1463,P,False,False,False,False,True,False,6
4161,9027_01,Earth,False,F/1750/S,TRAPPIST-1e,43.0,False,1.0,0.0,0.0,0.0,1995.0,Geneen Mcleandez,,0,1996.0,Geneen,Mcleandez,9027,1,1,rich,INDIVIDUAL,F/1750/S,Mcleandez,Earth,F,1750,S,False,False,False,False,False,True,5
8451,9028_01,Earth,False,G/1464/P,TRAPPIST-1e,22.0,False,1.0,676.0,13.0,217.0,1.0,Karah Starkers,False,1,908.0,Karah,Starkers,9028,1,1,poor,INDIVIDUAL,G/1464/P,Starkers,Earth,G,1464,P,False,False,False,False,True,False,4
8452,9029_01,Mars,False,D/287/P,TRAPPIST-1e,17.0,False,3146.0,0.0,87.0,135.0,0.0,Ockies Berle,False,1,3368.0,Ockies,Berle,9029,1,1,rich,INDIVIDUAL,D/287/P,Berle,Mars,D,287,P,True,False,False,False,False,False,3
8453,9030_01,Earth,False,F/1847/P,TRAPPIST-1e,28.0,False,1954.0,43.0,0.0,0.0,7.0,Hery Ericksonga,False,1,2004.0,Hery,Ericksonga,9030,1,2,rich,FAMILY,F/1847/P,Ericksonga,Earth,F,1847,P,False,False,False,False,False,True,4
8454,9030_02,Earth,False,G/1465/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,298.0,511.0,Stace Ericksonga,False,1,809.0,Stace,Ericksonga,9030,2,2,poor,FAMILY,F/1847/P,Ericksonga,Earth,G,1465,P,False,False,False,False,True,False,4
8455,9031_01,Earth,False,G/1455/S,TRAPPIST-1e,51.0,False,0.0,0.0,689.0,0.0,32.0,Noria Bairdyork,False,1,721.0,Noria,Bairdyork,9031,1,1,poor,INDIVIDUAL,G/1455/S,Bairdyork,Earth,G,1455,S,False,False,False,False,True,False,6
8456,9032_01,Mars,True,E/578/P,TRAPPIST-1e,37.0,False,0.0,0.0,0.0,0.0,0.0,Pefox Late,False,1,0.0,Pefox,Late,9032,1,1,poor,INDIVIDUAL,E/578/P,Late,Mars,E,578,P,False,True,False,False,False,False,5
4162,9033_01,Earth,True,G/1456/S,TRAPPIST-1e,40.0,False,0.0,0.0,0.0,0.0,0.0,Brank Figuez,,0,0.0,Brank,Figuez,9033,1,1,poor,INDIVIDUAL,G/1456/S,Figuez,Earth,G,1456,S,False,False,False,False,True,False,5
8458,9034_02,Europa,True,D/288/P,TRAPPIST-1e,43.0,False,0.0,0.0,0.0,0.0,0.0,Errairk Crakete,True,1,0.0,Errairk,Crakete,9034,2,5,poor,FAMILY,D/288/P,Crakete,Europa,D,288,P,True,False,False,False,False,False,5
8457,9034_01,Europa,True,D/288/P,TRAPPIST-1e,14.0,False,0.0,0.0,0.0,0.0,0.0,Marfar Crakete,True,1,0.0,Marfar,Crakete,9034,1,5,poor,FAMILY,D/288/P,Crakete,Europa,D,288,P,True,False,False,False,False,False,3
8459,9034_03,Europa,False,D/288/P,55 Cancri e,27.0,False,0.0,984.0,0.0,13995.0,312.0,Phecca Headmish,False,1,15291.0,Phecca,Headmish,9034,3,5,rich,GROUP,D/288/P,Crakete,Europa,D,288,P,True,False,False,False,False,False,4
8460,9034_04,Europa,False,D/288/P,TRAPPIST-1e,60.0,False,0.0,,947.0,668.0,1.0,,True,1,1616.0,,Crakete,9034,4,5,rich,GROUP,D/288/P,Crakete,Europa,D,288,P,True,False,False,False,False,False,6
8461,9034_05,Europa,False,D/288/P,TRAPPIST-1e,33.0,False,0.0,1876.0,0.0,1432.0,14.0,Mothab Crakete,False,1,3322.0,Mothab,Crakete,9034,5,5,rich,FAMILY,D/288/P,Crakete,Europa,D,288,P,True,False,False,False,False,False,5
8462,9035_01,Earth,False,G/1466/P,TRAPPIST-1e,39.0,False,266.0,4.0,1.0,0.0,452.0,Evenna Coleyanglas,False,1,723.0,Evenna,Coleyanglas,9035,1,1,poor,INDIVIDUAL,G/1466/P,Coleyanglas,Earth,G,1466,P,False,False,False,False,True,False,5
8463,9036_01,Earth,True,G/1467/P,PSO J318.5-22,21.0,False,0.0,0.0,0.0,0.0,0.0,Ninald Barris,True,1,0.0,Ninald,Barris,9036,1,1,poor,INDIVIDUAL,G/1467/P,Barris,Earth,G,1467,P,False,False,False,False,True,False,4
8464,9037_01,Mars,False,F/1751/S,55 Cancri e,21.0,False,1410.0,3.0,49.0,0.0,0.0,Galowl Stike,False,1,1462.0,Galowl,Stike,9037,1,1,poor,INDIVIDUAL,F/1751/S,Stike,Mars,F,1751,S,False,False,False,False,False,True,4
8465,9038_01,Europa,True,A/106/S,55 Cancri e,28.0,False,0.0,0.0,0.0,0.0,0.0,Betenar Listive,True,1,0.0,Betenar,Listive,9038,1,1,poor,INDIVIDUAL,A/106/S,Listive,Europa,A,106,S,True,False,False,False,False,False,4
4163,9039_01,Earth,True,G/1468/P,,23.0,False,0.0,0.0,0.0,0.0,0.0,Nance Wilkinner,,0,0.0,Nance,Wilkinner,9039,1,1,poor,INDIVIDUAL,G/1468/P,Wilkinner,Earth,G,1468,P,False,False,False,False,True,False,4
4164,9040_01,Earth,False,G/1469/P,TRAPPIST-1e,54.0,False,3.0,2.0,0.0,2212.0,113.0,Jacque Mccarry,,0,2330.0,Jacque,Mccarry,9040,1,1,rich,INDIVIDUAL,G/1469/P,Mccarry,Earth,G,1469,P,False,False,False,False,True,False,6
8466,9041_01,Earth,True,G/1470/P,PSO J318.5-22,30.0,False,0.0,0.0,0.0,0.0,0.0,Milda Lambucketty,True,1,0.0,Milda,Lambucketty,9041,1,1,poor,INDIVIDUAL,G/1470/P,Lambucketty,Earth,G,1470,P,False,False,False,False,True,False,4
8467,9042_01,Europa,False,B/294/P,55 Cancri e,42.0,False,0.0,5436.0,0.0,471.0,109.0,Askeid Clunic,True,1,6016.0,Askeid,Clunic,9042,1,1,middle,INDIVIDUAL,B/294/P,Clunic,Europa,B,294,P,True,False,False,False,False,False,5
8468,9043_01,,True,F/1848/P,TRAPPIST-1e,25.0,False,0.0,0.0,0.0,0.0,0.0,Cobix Erle,True,1,0.0,Cobix,Erle,9043,1,1,poor,INDIVIDUAL,F/1848/P,Erle,,F,1848,P,False,False,False,False,False,True,4
4165,9044_01,Earth,False,F/1849/P,TRAPPIST-1e,18.0,False,387.0,0.0,0.0,364.0,49.0,Veremy Masquez,,0,800.0,Veremy,Masquez,9044,1,1,poor,INDIVIDUAL,F/1849/P,Masquez,Earth,F,1849,P,False,False,False,False,False,True,3
4166,9045_01,Mars,False,F/1850/P,TRAPPIST-1e,20.0,False,1016.0,0.0,140.0,132.0,0.0,Heats Blane,,0,1288.0,Heats,Blane,9045,1,2,poor,FAMILY,F/1850/P,Blane,Mars,F,1850,P,False,False,False,False,False,True,3
4167,9045_02,Mars,False,E/579/P,TRAPPIST-1e,24.0,False,93.0,6.0,,0.0,0.0,Griste Blane,,0,99.0,Griste,Blane,9045,2,2,poor,FAMILY,F/1850/P,Blane,Mars,E,579,P,False,True,False,False,False,False,4
8470,9046_02,Europa,False,C/335/S,TRAPPIST-1e,25.0,False,6899.0,265.0,0.0,2234.0,2090.0,Quarke Cratrave,False,1,11488.0,Quarke,Cratrave,9046,2,2,middle,FAMILY,C/335/S,Cratrave,Europa,C,335,S,False,True,False,False,False,False,4
8469,9046_01,Europa,True,C/335/S,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Alphah Cratrave,True,1,0.0,Alphah,Cratrave,9046,1,2,poor,FAMILY,C/335/S,Cratrave,Europa,C,335,S,False,True,False,False,False,False,4
4168,9047_01,Earth,False,F/1851/P,TRAPPIST-1e,18.0,False,0.0,463.0,799.0,0.0,0.0,Evane Dillestron,,0,1262.0,Evane,Dillestron,9047,1,1,poor,INDIVIDUAL,F/1851/P,Dillestron,Earth,F,1851,P,False,False,False,False,False,True,3
8471,9048_01,Earth,True,G/1471/P,TRAPPIST-1e,54.0,False,0.0,0.0,0.0,0.0,0.0,Sall Garzaley,False,1,0.0,Sall,Garzaley,9048,1,1,poor,INDIVIDUAL,G/1471/P,Garzaley,Earth,G,1471,P,False,False,False,False,True,False,6
8472,9049_01,Europa,True,C/336/S,TRAPPIST-1e,41.0,False,0.0,0.0,0.0,0.0,0.0,Luxion Grentual,True,1,0.0,Luxion,Grentual,9049,1,1,poor,INDIVIDUAL,C/336/S,Grentual,Europa,C,336,S,False,True,False,False,False,False,5
4169,9050_01,Earth,True,G/1472/P,TRAPPIST-1e,18.0,False,0.0,0.0,0.0,0.0,0.0,Eulahy Kimons,,0,0.0,Eulahy,Kimons,9050,1,1,poor,INDIVIDUAL,G/1472/P,Kimons,Earth,G,1472,P,False,False,False,False,True,False,3
4170,9051_01,Earth,False,G/1473/P,TRAPPIST-1e,47.0,False,838.0,56.0,7.0,0.0,6.0,Geney Kenzierry,,0,907.0,Geney,Kenzierry,9051,1,1,poor,INDIVIDUAL,G/1473/P,Kenzierry,Earth,G,1473,P,False,False,False,False,True,False,5
8474,9052_02,Earth,False,F/1752/S,55 Cancri e,33.0,False,1006.0,0.0,1357.0,45.0,6.0,Stendy Hestes,False,1,2414.0,Stendy,Hestes,9052,2,2,rich,FAMILY,G/1457/S,Hestes,Earth,F,1752,S,False,False,False,False,False,True,5
8473,9052_01,Earth,False,G/1457/S,TRAPPIST-1e,36.0,False,0.0,17.0,204.0,559.0,3.0,Adamy Hestes,False,1,783.0,Adamy,Hestes,9052,1,2,poor,FAMILY,G/1457/S,Hestes,Earth,G,1457,S,False,False,False,False,True,False,5
4171,9053_01,Europa,True,B/295/P,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Ankark Cableck,,0,0.0,Ankark,Cableck,9053,1,2,poor,FAMILY,B/295/P,Cableck,Europa,B,295,P,True,False,False,False,False,False,4
4172,9053_02,Europa,False,B/295/P,TRAPPIST-1e,28.0,True,10.0,6882.0,131.0,76.0,0.0,Gimph Cableck,,0,7099.0,Gimph,Cableck,9053,2,2,middle,FAMILY,B/295/P,Cableck,Europa,B,295,P,True,False,False,False,False,False,4
4173,9054_01,Earth,True,G/1458/S,55 Cancri e,8.0,False,0.0,0.0,0.0,0.0,0.0,Coreee Harry,,0,0.0,Coreee,Harry,9054,1,1,poor,INDIVIDUAL,G/1458/S,Harry,Earth,G,1458,S,False,False,False,False,True,False,2
4174,9055_01,Earth,False,F/1852/P,PSO J318.5-22,59.0,False,12.0,18.0,798.0,0.0,393.0,Crisey Clinantones,,0,1221.0,Crisey,Clinantones,9055,1,1,poor,INDIVIDUAL,F/1852/P,Clinantones,Earth,F,1852,P,False,False,False,False,False,True,6
4175,9056_01,Europa,False,D/289/P,TRAPPIST-1e,51.0,False,294.0,153.0,0.0,1225.0,4.0,Luxab Burcaling,,0,1676.0,Luxab,Burcaling,9056,1,1,rich,INDIVIDUAL,D/289/P,Burcaling,Europa,D,289,P,True,False,False,False,False,False,6
8475,9057_01,Europa,False,,55 Cancri e,36.0,True,132.0,3479.0,0.0,3786.0,0.0,Coxan Statch,False,1,7397.0,Coxan,Statch,9057,1,2,middle,FAMILY,B/296/P,Statch,Europa,,-1,,True,False,False,False,False,False,5
8476,9057_02,Europa,True,B/296/P,TRAPPIST-1e,55.0,False,0.0,0.0,0.0,0.0,0.0,Sitron Statch,True,1,0.0,Sitron,Statch,9057,2,2,poor,FAMILY,B/296/P,Statch,Europa,B,296,P,True,False,False,False,False,False,6
4176,9058_01,Mars,False,,TRAPPIST-1e,38.0,,784.0,0.0,42.0,38.0,10.0,Hammet Muff,,0,874.0,Hammet,Muff,9058,1,1,poor,INDIVIDUAL,,Muff,Mars,,-1,,True,False,False,False,False,False,5
8477,9059_01,Earth,False,F/1753/S,TRAPPIST-1e,16.0,False,866.0,0.0,0.0,184.0,0.0,Anda Gregordy,False,1,1050.0,Anda,Gregordy,9059,1,1,poor,INDIVIDUAL,F/1753/S,Gregordy,Earth,F,1753,S,False,False,False,False,False,True,3
8478,9060_01,Earth,False,F/1853/P,TRAPPIST-1e,28.0,False,0.0,8.0,338.0,135.0,390.0,Annard Charryerry,False,1,871.0,Annard,Charryerry,9060,1,1,poor,INDIVIDUAL,F/1853/P,Charryerry,Earth,F,1853,P,False,False,False,False,False,True,4
8479,9061_01,Mars,False,D/276/S,TRAPPIST-1e,26.0,False,887.0,6.0,15.0,148.0,0.0,Chars Flate,False,1,1056.0,Chars,Flate,9061,1,1,poor,INDIVIDUAL,D/276/S,Flate,Mars,D,276,S,True,False,False,False,False,False,4
4177,9062_01,Earth,False,F/1854/P,TRAPPIST-1e,26.0,False,1576.0,0.0,47.0,1366.0,3.0,Ellene Pughlinsons,,0,2992.0,Ellene,Pughlinsons,9062,1,2,rich,FAMILY,F/1854/P,Pughlinsons,Earth,F,1854,P,False,False,False,False,False,True,4
4178,9062_02,Earth,True,,TRAPPIST-1e,65.0,False,0.0,0.0,0.0,0.0,0.0,Lerion Pughlinsons,,0,0.0,Lerion,Pughlinsons,9062,2,2,poor,FAMILY,F/1854/P,Pughlinsons,Earth,,-1,,True,False,False,False,False,False,7
4179,9063_01,Europa,True,B/346/S,55 Cancri e,36.0,False,0.0,0.0,0.0,0.0,0.0,Pollus Lansuffle,,0,0.0,Pollus,Lansuffle,9063,1,1,poor,INDIVIDUAL,B/346/S,Lansuffle,Europa,B,346,S,False,True,False,False,False,False,5
8480,9064_01,Earth,False,F/1754/S,TRAPPIST-1e,42.0,False,815.0,19.0,2.0,11.0,17.0,Annez Parrett,False,1,864.0,Annez,Parrett,9064,1,1,poor,INDIVIDUAL,F/1754/S,Parrett,Earth,F,1754,S,False,False,False,False,False,True,5
4180,9065_01,Mars,True,F/1755/S,TRAPPIST-1e,,False,0.0,0.0,0.0,0.0,0.0,Jet Bart,,0,0.0,Jet,Bart,9065,1,1,poor,INDIVIDUAL,F/1755/S,Bart,Mars,F,1755,S,False,False,False,False,False,True,0
8481,9066_01,Earth,False,F/1756/S,PSO J318.5-22,30.0,False,1269.0,9.0,0.0,0.0,0.0,Blancy Dotsondez,False,1,1278.0,Blancy,Dotsondez,9066,1,1,poor,INDIVIDUAL,F/1756/S,Dotsondez,Earth,F,1756,S,False,False,False,False,False,True,4
4182,9067_02,Earth,True,G/1459/S,TRAPPIST-1e,9.0,False,0.0,0.0,0.0,0.0,0.0,Dellia Baxters,,0,0.0,Dellia,Baxters,9067,2,2,poor,FAMILY,G/1459/S,Baxters,Earth,G,1459,S,False,False,False,False,True,False,2
4181,9067_01,Earth,False,G/1459/S,TRAPPIST-1e,14.0,False,11.0,292.0,713.0,777.0,0.0,Janney Baxters,,0,1793.0,Janney,Baxters,9067,1,2,rich,FAMILY,G/1459/S,Baxters,Earth,G,1459,S,False,False,False,False,True,False,3
8482,9068_01,Europa,False,C/337/S,TRAPPIST-1e,31.0,False,1062.0,1605.0,0.0,2718.0,1674.0,Alurops Clinarfork,False,1,7059.0,Alurops,Clinarfork,9068,1,1,middle,INDIVIDUAL,C/337/S,Clinarfork,Europa,C,337,S,False,True,False,False,False,False,5
8486,9069_04,Europa,False,B/297/P,TRAPPIST-1e,44.0,False,0.0,4313.0,0.0,568.0,7.0,Cheleon Brakeng,True,1,4888.0,Cheleon,Brakeng,9069,4,5,rich,FAMILY,B/297/P,Brakeng,Europa,B,297,P,True,False,False,False,False,False,5
8483,9069_01,Europa,True,B/297/P,TRAPPIST-1e,22.0,False,0.0,0.0,0.0,0.0,0.0,Azhat Brakeng,True,1,0.0,Azhat,Brakeng,9069,1,5,poor,FAMILY,B/297/P,Brakeng,Europa,B,297,P,True,False,False,False,False,False,4
8485,9069_03,Europa,True,,55 Cancri e,25.0,False,0.0,0.0,0.0,0.0,0.0,Bath Brakeng,True,1,0.0,Bath,Brakeng,9069,3,5,poor,FAMILY,B/297/P,Brakeng,Europa,,-1,,True,False,False,False,False,False,4
8487,9069_05,Europa,False,B/297/P,55 Cancri e,29.0,False,0.0,12563.0,0.0,3.0,5057.0,Mirfark Taketiatim,False,1,17623.0,Mirfark,Taketiatim,9069,5,5,rich,GROUP,B/297/P,Brakeng,Europa,B,297,P,True,False,False,False,False,False,4
8484,9069_02,Europa,True,B/297/P,55 Cancri e,26.0,False,0.0,0.0,0.0,0.0,0.0,Hekab Brakeng,True,1,0.0,Hekab,Brakeng,9069,2,5,poor,FAMILY,B/297/P,Brakeng,Europa,B,297,P,True,False,False,False,False,False,4
4183,9070_01,Earth,False,,TRAPPIST-1e,20.0,False,323.0,0.0,542.0,0.0,0.0,Oraryn Flynney,,0,865.0,Oraryn,Flynney,9070,1,2,poor,FAMILY,F/1757/S,Flynney,Earth,,-1,,True,False,False,False,False,False,3
4184,9070_02,Earth,False,F/1757/S,TRAPPIST-1e,19.0,False,177.0,1058.0,0.0,0.0,0.0,Elancy Flynney,,0,1235.0,Elancy,Flynney,9070,2,2,poor,FAMILY,F/1757/S,Flynney,Earth,F,1757,S,False,False,False,False,False,True,3
8488,9071_01,Earth,False,F/1855/P,55 Cancri e,22.0,False,0.0,0.0,1072.0,46.0,3.0,Anton Woody,False,1,1121.0,Anton,Woody,9071,1,1,poor,INDIVIDUAL,F/1855/P,Woody,Earth,F,1855,P,False,False,False,False,False,True,4
8489,9072_01,Mars,True,F/1758/S,TRAPPIST-1e,23.0,False,0.0,0.0,0.0,0.0,0.0,Gork Creke,True,1,0.0,Gork,Creke,9072,1,3,poor,FAMILY,F/1758/S,Creke,Mars,F,1758,S,False,False,False,False,False,True,4
8490,9072_02,Mars,False,F/1758/S,TRAPPIST-1e,30.0,False,160.0,0.0,719.0,162.0,0.0,Aleys Creke,False,1,1041.0,Aleys,Creke,9072,2,3,poor,FAMILY,F/1758/S,Creke,Mars,F,1758,S,False,False,False,False,False,True,4
8491,9072_03,Mars,False,F/1758/S,TRAPPIST-1e,23.0,False,455.0,10.0,591.0,232.0,0.0,Stoate Creke,False,1,1288.0,Stoate,Creke,9072,3,3,poor,FAMILY,F/1758/S,Creke,Mars,F,1758,S,False,False,False,False,False,True,4
8492,9073_01,Europa,False,A/107/S,TRAPPIST-1e,13.0,False,24.0,838.0,1069.0,1376.0,181.0,Marazha Shricatory,False,1,3488.0,Marazha,Shricatory,9073,1,2,rich,FAMILY,A/107/S,Shricatory,Europa,A,107,S,True,False,False,False,False,False,3
8493,9073_02,Europa,True,B/347/S,55 Cancri e,53.0,False,0.0,0.0,0.0,0.0,0.0,Wimpha Shricatory,True,1,0.0,Wimpha,Shricatory,9073,2,2,poor,FAMILY,A/107/S,Shricatory,Europa,B,347,S,False,True,False,False,False,False,6
8496,9074_03,Earth,True,G/1460/S,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Gwendy Trerady,False,1,0.0,Gwendy,Trerady,9074,3,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,4
8497,9074_04,Earth,True,G/1460/S,55 Cancri e,10.0,False,0.0,0.0,0.0,0.0,0.0,Duana Trerady,True,1,0.0,Duana,Trerady,9074,4,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,2
8498,9074_05,Earth,True,G/1460/S,TRAPPIST-1e,2.0,False,0.0,0.0,0.0,0.0,0.0,Fayel Trerady,True,1,0.0,Fayel,Trerady,9074,5,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,2
8499,9074_06,Earth,False,G/1460/S,55 Cancri e,5.0,False,0.0,0.0,0.0,0.0,0.0,Man Trerady,True,1,0.0,Man,Trerady,9074,6,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,2
8494,9074_01,Earth,True,G/1460/S,TRAPPIST-1e,0.0,,0.0,0.0,0.0,0.0,0.0,Adamie Trerady,True,1,0.0,Adamie,Trerady,9074,1,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,1
8495,9074_02,Earth,False,G/1460/S,PSO J318.5-22,27.0,False,0.0,468.0,0.0,59.0,309.0,Janee Trerady,False,1,836.0,Janee,Trerady,9074,2,6,poor,FAMILY,G/1460/S,Trerady,Earth,G,1460,S,False,False,False,False,True,False,4
8500,9075_01,Earth,False,E/580/P,TRAPPIST-1e,24.0,False,0.0,10.0,758.0,0.0,20.0,Stal Nolds,False,1,788.0,Stal,Nolds,9075,1,1,poor,INDIVIDUAL,E/580/P,Nolds,Earth,E,580,P,False,True,False,False,False,False,4
8501,9076_01,Earth,True,G/1461/S,TRAPPIST-1e,32.0,False,0.0,0.0,0.0,0.0,0.0,Shawne Simonsents,False,1,0.0,Shawne,Simonsents,9076,1,1,poor,INDIVIDUAL,G/1461/S,Simonsents,Earth,G,1461,S,False,False,False,False,True,False,5
8502,9077_01,Earth,False,F/1856/P,55 Cancri e,22.0,False,23.0,100.0,1353.0,0.0,0.0,Kimmie Sawyerson,True,1,1476.0,Kimmie,Sawyerson,9077,1,2,poor,FAMILY,F/1856/P,Sawyerson,Earth,F,1856,P,False,False,False,False,False,True,4
8503,9077_02,Earth,True,G/1475/P,PSO J318.5-22,22.0,False,0.0,0.0,0.0,0.0,0.0,Willy Sawyerson,False,1,0.0,Willy,Sawyerson,9077,2,2,poor,FAMILY,F/1856/P,Sawyerson,Earth,G,1475,P,False,False,False,False,True,False,4
8504,9078_01,Earth,False,E/594/S,PSO J318.5-22,44.0,False,0.0,2.0,0.0,0.0,1556.0,Dondy Johnshines,False,1,1558.0,Dondy,Johnshines,9078,1,1,rich,INDIVIDUAL,E/594/S,Johnshines,Earth,E,594,S,False,True,False,False,False,False,5
8505,9079_01,Earth,False,E/595/S,TRAPPIST-1e,55.0,False,1.0,0.0,58.0,0.0,802.0,Maryne Kellyons,True,1,861.0,Maryne,Kellyons,9079,1,1,poor,INDIVIDUAL,E/595/S,Kellyons,Earth,E,595,S,False,True,False,False,False,False,6
8506,9080_01,Earth,False,F/1857/P,TRAPPIST-1e,22.0,False,34.0,0.0,0.0,711.0,0.0,Willah Kenzierry,False,1,745.0,Willah,Kenzierry,9080,1,1,poor,INDIVIDUAL,F/1857/P,Kenzierry,Earth,F,1857,P,False,False,False,False,False,True,4
8514,9081_08,Earth,True,G/1476/P,PSO J318.5-22,3.0,False,0.0,0.0,0.0,0.0,0.0,Virgie Clemondsey,True,1,0.0,Virgie,Clemondsey,9081,8,8,poor,FAMILY,G/1476/P,Clemondsey,Earth,G,1476,P,False,False,False,False,True,False,2
8513,9081_07,Earth,True,G/1476/P,TRAPPIST-1e,27.0,False,0.0,0.0,0.0,0.0,0.0,Aliey Clemondsey,True,1,0.0,Aliey,Clemondsey,9081,7,8,poor,FAMILY,G/1476/P,Clemondsey,Earth,G,1476,P,False,False,False,False,True,False,4
8512,9081_06,Earth,False,F/1858/P,PSO J318.5-22,16.0,,0.0,0.0,761.0,0.0,0.0,Daryla Clemondsey,False,1,761.0,Daryla,Clemondsey,9081,6,8,poor,FAMILY,G/1476/P,Clemondsey,Earth,F,1858,P,False,False,False,False,False,True,3
